farm_id,dekad,ndvi,cloud_cover_pct,precipitation_mm,temperature_c,lat,lon,area_m2
farm_kapiri,2024-12-1,0.48408831182290285,5.105684,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2024-12-3,0.5011042731446917,29.05454,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2025-02-1,0.31164008208160787,20.852202,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2025-03-2,0.517947873605802,8.320969,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2025-03-3,0.688065542343101,11.762046,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2025-04-1,0.6771710578106861,14.926414,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2025-05-1,0.6433314754936702,0.807881,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2025-05-2,0.6267916078409569,5.41788,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2025-05-3,0.5614951662146064,20.466404500000003,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2025-06-1,0.5633936974824857,0.5976363333333333,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2025-06-2,0.5506140439368725,7.512783,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kapiri,2025-06-3,0.5238482132055368,0.9497633333333334,57.66,22.714917127071825,-13.9897,28.6602,13000
farm_kasumbalesa,2024-11-1,0.09979137555596529,21.147909,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2024-11-2,0.13036496661703698,13.4535735,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2024-11-3,0.13979020911136186,15.795675,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2024-12-1,0.15368179383313452,26.643434,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2024-12-2,0.18799392988246763,20.085856,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2024-12-3,0.19941127083975946,2.1921,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2025-03-3,0.15602782352068503,28.842723,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2025-04-2,0.005668622289936614,11.589484,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2025-04-3,0.17669871586389588,10.100003,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2025-05-1,0.1902330488969104,9.510094333333333,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2025-05-2,0.17924850935921366,4.610006666666667,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2025-05-3,0.16734475017746275,6.61154575,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
farm_kasumbalesa,2025-06-1,0.14680744744789087,0.145724,74.74666666666666,21.549171270718233,-12.1975,27.79778,12000
